,dim_1,dim_2,word,prediction,epoch
393,1.0288678,1.069468,often,positive,21
394,0.9754352,0.92234576,episode,positive,21
395,-0.8852678,-0.861638,doing,positive,21
396,1.4290938,1.4147686,human,positive,21
397,4.165291,4.2032847,perfect,positive,21
398,1.4430888,1.4502919,gives,positive,21
399,-0.12950076,-0.14217058,person,positive,21
400,0.96456033,0.89230883,small,positive,21
401,0.24018809,0.24522349,early,positive,21
402,-0.2581473,-0.19462797,lines,positive,21
403,0.64085674,0.61696243,finally,positive,21
404,-1.4276868,-1.3943311,dialogue,negative,21
405,-0.108115986,-0.053188577,went,positive,21
406,0.65505576,0.6091227,become,positive,21
407,1.1307225,1.1485448,top,positive,21
408,2.3507674,2.335629,liked,positive,21
409,1.2594153,1.2431656,certainly,positive,21
410,-0.010522433,-0.010354581,absolutely,positive,21
411,-1.1298182,-1.1704092,piece,positive,21
412,-0.10228283,-0.09555174,face,positive,21
413,-0.18226682,-0.18898329,case,positive,21
414,0.56295127,0.5492643,guys,positive,21
415,-0.67045695,-0.7131942,title,positive,21
416,-0.7999627,-0.78843135,sort,positive,21
417,-0.72225827,-0.7365988,entire,positive,21
418,-0.34918937,-0.2947428,head,positive,21
419,0.032148898,0.044762988,stars,positive,21
420,0.72673947,0.71520853,hope,positive,21
421,3.766281,3.7721887,loved,positive,21
422,0.82951945,0.83302486,several,positive,21
423,-0.20303057,-0.16897549,lost,positive,21
424,-0.87097734,-0.85682195,felt,positive,21
425,0.58216333,0.61431694,overall,positive,21
426,0.7951474,0.74339706,live,positive,21
427,-4.829433,-4.841614,worse,negative,21
428,-3.6225393,-3.6084735,supposed,negative,21
429,-2.8360755,-2.8561344,problem,negative,21
430,-0.25895965,-0.23538464,mother,positive,21
431,0.38893107,0.39717177,style,positive,21
432,0.5036702,0.4689271,against,positive,21
433,-7.9068065,-7.8725376,waste,negative,21
434,0.11099849,0.09223024,sound,positive,21
435,0.40508643,0.39519167,yes,positive,21
436,0.4856231,0.45555338,written,positive,21
437,2.2965999,2.2578948,entertaining,positive,21
438,-1.5505875,-1.4781455,3,negative,21
439,-0.18308571,-0.1896407,laugh,positive,21
440,-3.1047661,-3.0748436,oh,negative,21
441,0.04926696,0.11180486,mr,positive,21
442,0.359728,0.33174744,boy,positive,21
443,-1.1324009,-1.1575506,totally,positive,21
444,-0.030316519,-0.069526784,friend,positive,21
445,0.015007724,-0.00010503712,picture,positive,21
446,-1.3731532,-1.4223094,seemed,negative,21
447,0.468641,0.44437036,based,positive,21
448,1.1860838,1.1325744,dark,positive,21
449,0.32183576,0.29450992,cinema,positive,21
450,-0.92224663,-0.862968,wanted,positive,21
451,-0.3289091,-0.31888348,shes,positive,21
452,0.118779495,0.13682452,id,positive,21
453,0.7033113,0.6576009,beginning,positive,21
454,-0.54445857,-0.45783517,already,positive,21
455,1.0524633,1.0291134,fans,positive,21
456,0.4310697,0.38641006,final,positive,21
457,0.8166614,0.7771288,wont,positive,21
458,-1.3091098,-1.3151028,care,negative,21
459,-0.42001036,-0.43659577,becomes,positive,21
460,-1.5830122,-1.5934603,example,negative,21
461,0.22085926,0.1755651,despite,positive,21
462,-1.142823,-1.1005658,direction,positive,21
463,1.0405864,0.9941718,youll,positive,21
464,0.76160467,0.75980306,throughout,positive,21
465,-0.05937573,-0.047431197,children,positive,21
466,0.771795,0.75296575,game,positive,21
467,0.9129929,0.9114084,drama,positive,21
468,0.8528461,0.812923,humor,positive,21
469,-0.6348985,-0.6375855,lead,positive,21
470,-0.5651602,-0.5007244,evil,positive,21
471,-0.5872151,-0.5889408,turn,positive,21
472,-2.0351977,-2.089392,guess,negative,21
473,-0.6035486,-0.6324076,called,positive,21
474,-4.0679693,-4.135824,unfortunately,negative,21
475,-1.1577376,-1.1553003,low,positive,21
476,0.08359414,0.08761883,wants,positive,21
477,-0.18963641,-0.18869309,under,positive,21
478,1.1855257,1.2461855,able,positive,21
479,0.11234201,0.14423238,white,positive,21
480,0.7399956,0.71378285,days,positive,21
481,1.0906833,1.0311836,lives,positive,21
482,1.3043118,1.2654921,fine,positive,21
483,-0.5100912,-0.5003583,,positive,21
484,-1.8582209,-1.8439322,1,negative,21
485,-0.2581667,-0.22238299,girls,positive,21
486,-0.85213643,-0.85422814,quality,positive,21
487,-0.92172074,-0.85153717,theyre,positive,21
488,-4.76556,-4.757825,horrible,negative,21
489,-1.736703,-1.8129781,tries,negative,21
490,-0.36992988,-0.33385852,gave,positive,21
491,0.67549264,0.65147185,history,positive,21
492,-1.1385826,-1.1563299,writing,positive,21
493,-0.9438736,-0.9477563,kill,positive,21
494,4.594658,4.5841174,amazing,positive,21
495,-0.8684113,-0.9181156,act,positive,21
496,0.45042706,0.44675416,turns,positive,21
497,-0.8988115,-0.8870752,killer,positive,21
498,3.4062598,3.4897664,enjoyed,positive,21
499,-0.7497436,-0.7340542,son,positive,21
500,0.41036043,0.485826,past,positive,21
501,1.0486966,1.0406859,works,positive,21
502,0.01657377,-0.0013681084,michael,positive,21
503,3.564483,3.5757332,favorite,positive,21
504,0.68064845,0.66336185,side,positive,21
505,-0.74624604,-0.8380044,flick,positive,21
506,0.8351561,0.7686915,parts,positive,21
507,-0.03333307,-0.0016948895,stuff,positive,21
508,-0.315111,-0.2953663,run,positive,21
509,-0.89815867,-0.94187903,obviously,positive,21
510,-1.119349,-1.0929667,starts,positive,21
511,4.0480423,4.1048546,brilliant,positive,21
512,0.2801386,0.28253266,behind,positive,21
513,0.38988474,0.36733675,ones,positive,21
514,0.8528886,0.8384585,expect,positive,21
515,0.9410829,0.8919197,matter,positive,21
516,0.6716233,0.72537166,viewer,positive,21
517,-0.9943212,-1.0006294,killed,positive,21
518,1.2902999,1.2129483,sometimes,positive,21
519,-0.39714023,-0.33094922,group,positive,21
520,-0.48544544,-0.4999864,directed,positive,21
521,-0.4313041,-0.4517498,myself,positive,21
522,0.42114136,0.34067363,town,positive,21
523,0.18848337,0.17719252,says,positive,21
524,-0.16001469,-0.20730269,themselves,positive,21
525,0.88973194,0.9526219,soon,positive,21
526,0.12563717,0.09034488,took,positive,21
527,-2.3980494,-2.46236,decent,negative,21
528,-1.4206556,-1.3892643,thinking,negative,21
529,0.6128346,0.5340532,eyes,positive,21
530,-0.5791124,-0.55971587,car,positive,21
531,-1.040766,-1.0240858,ill,positive,21
532,1.2520298,1.192783,late,positive,21
533,-0.5551245,-0.49358073,actress,positive,21
534,0.5624791,0.4905482,art,positive,21
535,1.2988024,1.3068751,city,positive,21
536,3.3038883,3.3156464,highly,positive,21
537,2.2812164,2.2171817,heart,positive,21
538,0.057544205,0.061881356,feeling,positive,21
539,0.6021153,0.6163972,genre,positive,21
540,-0.78175104,-0.8569027,except,positive,21
541,-1.156823,-1.1164242,happens,positive,21
542,0.5636157,0.57222044,heard,positive,21
543,-0.63301533,-0.5936742,child,positive,21
544,-1.1127875,-1.1110284,blood,positive,21
545,-0.4016255,-0.41035643,fight,positive,21
546,-0.13797845,-0.14225818,kid,positive,21
547,-0.53967655,-0.5277422,extremely,positive,21
548,-0.13131353,-0.06457567,leave,positive,21
549,-1.2496853,-1.2567694,wouldnt,negative,21
550,-0.9490927,-0.9369385,hell,positive,21
551,0.14036418,0.21456376,close,positive,21
552,1.1765331,1.145928,coming,positive,21
553,-2.0905275,-2.1488187,lack,negative,21
554,1.5000241,1.4874582,chance,positive,21
555,-1.5376236,-1.5400064,wonder,negative,21
556,1.0507154,1.077334,score,positive,21
557,-3.3739371,-3.346812,save,negative,21
558,-0.4219916,-0.41142014,etc,positive,21
559,-1.4248319,-1.3832349,hour,negative,21
560,0.16811387,0.19548823,police,positive,21
561,-2.116888,-2.172399,looked,negative,21
562,-0.918737,-0.88087714,cannot,positive,21
563,-3.1330786,-3.1983058,attempt,negative,21
564,-1.7960925,-1.7693471,obvious,negative,21
565,0.25978005,0.26662585,including,positive,21
566,-0.6547186,-0.7152844,hand,positive,21
567,0.91730034,0.860602,told,positive,21
568,2.2740097,2.2812557,strong,positive,21
569,0.2745793,0.31521794,moment,positive,21
570,0.6146495,0.5214631,shown,positive,21
571,-0.6481266,-0.6130453,involved,positive,21
572,1.4851484,1.5079371,experience,positive,21
573,0.062466517,0.018840825,stories,positive,21
574,-2.255191,-2.24962,ok,negative,21
575,0.6250043,0.6555299,anyway,positive,21
576,0.93787235,0.933503,type,positive,21
577,0.61137533,0.6505724,james,positive,21
578,-0.5243005,-0.5079366,particularly,positive,21
579,-0.14821538,-0.14845116,itbr,positive,21
580,-1.8114108,-1.7932446,complete,negative,21
581,-1.626945,-1.6497986,daughter,negative,21
582,2.649516,2.6808813,simple,positive,21
583,0.6525863,0.6227471,living,positive,21
584,3.8480043,3.7859707,hilarious,positive,21
585,0.7214376,0.6295763,violence,positive,21
586,0.2869647,0.29971287,serious,positive,21
587,0.04180105,0.056727007,across,positive,21
588,0.51608443,0.52076244,roles,positive,21
589,0.085981466,0.024441175,stop,positive,21
590,-1.6090107,-1.6900543,god,negative,21
591,1.0311965,0.98945236,david,positive,21
592,0.3729045,0.34315348,taken,positive,21
593,1.4393133,1.4896408,murder,positive,21
594,-0.43058252,-0.41769585,happened,positive,21
595,0.19021875,0.14260982,cool,positive,21
596,-1.1392226,-1.0809745,lets,positive,21
597,0.5581955,0.5495747,happen,positive,21
598,-0.89574707,-0.91991884,seriously,positive,21
599,0.20366411,0.2196166,robert,positive,21
600,-0.62358797,-0.6642045,please,positive,21
601,-0.6809032,-0.7277948,huge,positive,21
602,0.977964,0.9514546,released,positive,21
603,-0.9403686,-0.8947232,voice,positive,21
604,-0.3014456,-0.32987282,exactly,positive,21
605,-0.9408155,-0.8691532,saying,positive,21
606,-0.6044574,-0.5857814,usually,positive,21
607,0.456622,0.45232198,number,positive,21
608,-0.06623239,-0.052461125,opening,positive,21
609,0.6528874,0.65399843,known,positive,21
610,0.2871859,0.32223913,wish,positive,21
611,-0.10750843,-0.11854027,ago,positive,21
612,-0.5983791,-0.61609924,major,positive,21
613,0.88153976,0.9342181,song,positive,21
614,-1.4374758,-1.4281452,interest,negative,21
615,-0.09627865,-0.104701154,whose,positive,21
616,0.33226123,0.31606326,cinematography,positive,21
617,-1.032958,-1.0520267,jokes,positive,21
618,-0.6641701,-0.63052595,running,positive,21
619,3.8073516,3.7526016,today,positive,21
620,-0.79910195,-0.79620063,shots,positive,21
621,-1.0433048,-1.03349,possible,positive,21
622,-3.4944034,-3.5211127,crap,negative,21
623,-1.0039611,-1.086602,sad,positive,21
624,0.84260947,0.84152424,english,positive,21
625,-0.22565155,-0.18848082,order,positive,21
626,-1.712338,-1.7313305,4,negative,21
627,-0.93267584,-0.9867789,started,positive,21
628,1.3411183,1.3133308,reality,positive,21
629,-4.69455,-4.7393036,annoying,negative,21
630,0.7192866,0.777872,age,positive,21
631,-2.5854368,-2.6174467,none,negative,21
632,0.79541606,0.7880591,relationship,positive,21
633,-0.48061717,-0.40756157,5,positive,21
634,0.22823107,0.19068167,alone,positive,21
635,-1.403118,-1.3781326,slow,negative,21
636,0.57015914,0.5384864,hit,positive,21
637,-0.43916446,-0.47306386,cut,positive,21
638,-0.7916233,-0.7648873,career,positive,21
639,0.83418,0.7608886,somewhat,positive,21
640,0.5259929,0.5100416,knows,positive,21
641,-0.06423441,-0.04900783,yourself,positive,21
642,-0.70106244,-0.7235662,turned,positive,21
643,-0.6823359,-0.736413,gore,positive,21
644,-1.071314,-1.0844496,female,positive,21
645,-0.8590518,-0.88779104,hours,positive,21
646,0.5495349,0.58668745,finds,positive,21
647,-0.8218159,-0.82092065,call,positive,21
648,-0.37117657,-0.33334243,ends,positive,21
649,-0.94307745,-0.8655524,talent,positive,21
650,-0.72292084,-0.6925288,hero,positive,21
651,-0.3483149,-0.36589468,word,positive,21
652,-0.13547842,-0.10042736,mostly,positive,21
653,0.9692453,0.93413055,important,positive,21
654,0.6785563,0.7413957,knew,positive,21
655,0.42490998,0.3445516,taking,positive,21
656,0.6488566,0.62229407,power,positive,21
657,0.791837,0.79732674,due,positive,21
658,0.29527944,0.25582504,usual,positive,21
659,0.23283128,0.23757288,brother,positive,21
660,-1.0101773,-1.0267931,beyond,positive,21
661,0.8953459,0.8538325,change,positive,21
662,0.19649649,0.17469974,strange,positive,21
663,1.4160664,1.4160957,documentary,positive,21
664,0.8837511,0.94221735,opinion,positive,21
665,-0.67535055,-0.69969666,directors,positive,21
666,0.90114915,0.87777585,view,positive,21
667,0.9878164,0.92148584,sequence,positive,21
668,-1.9014763,-1.8538073,basically,negative,21
669,0.5711285,0.5438465,room,positive,21
670,-4.04877,-3.9507048,ridiculous,negative,21
671,-2.986083,-2.9587326,apparently,negative,21
672,-0.10831061,-0.11198835,words,positive,21
673,-0.516211,-0.47363362,scary,positive,21
674,-0.21322802,-0.2793911,single,positive,21
675,-0.8807259,-0.9219551,body,positive,21
676,-0.46061575,-0.4169264,novel,positive,21
677,-0.30740684,-0.23139079,level,positive,21
678,-0.8175727,-0.8739568,rating,positive,21
679,-0.4862979,-0.48135105,moviebr,positive,21
680,-0.11127986,-0.044692274,local,positive,21
681,0.04750986,0.053207505,four,positive,21
682,1.1153945,1.0622473,attention,positive,21
683,-2.0260842,-2.0317974,silly,negative,21
684,1.8646514,1.8569332,episodes,positive,21
685,-0.52003795,-0.54054224,talking,positive,21
686,-0.8255752,-0.85305685,whats,positive,21
687,0.32607365,0.24672647,husband,positive,21
688,-0.25220844,-0.2153775,arent,positive,21
689,0.57121027,0.58943146,musical,positive,21
690,0.8097874,0.79975903,country,positive,21
691,-3.25559,-3.2867959,cheap,negative,21
692,0.5733074,0.63407654,british,positive,21
693,1.0552742,1.0717506,jack,positive,21
694,1.5142057,1.5093676,happy,positive,21
695,0.86659336,0.8152651,whether,positive,21
696,1.004709,0.99500746,events,positive,21
697,-1.154601,-1.1291503,clearly,positive,21
698,-0.14791416,-0.102586456,upon,positive,21
699,-2.8702545,-2.933112,disappointed,negative,21
700,1.490771,1.4805294,tells,positive,21
701,-0.012779615,0.035355076,problems,positive,21
702,0.40994355,0.45995927,television,positive,21
703,-0.2823682,-0.24188893,talk,positive,21
704,0.86908966,0.94434446,havent,positive,21
705,0.948253,1.0214564,light,positive,21
706,0.9907156,0.99179626,modern,positive,21
707,-0.089700826,-0.08479883,songs,positive,21
708,-0.698506,-0.7281357,giving,positive,21
709,-0.38045016,-0.37315288,add,positive,21
710,-1.7806076,-1.7946846,dialog,negative,21
711,-1.5856817,-1.574168,appears,negative,21
712,1.1162868,1.1138632,supporting,positive,21
713,1.1784667,1.1184855,miss,positive,21
714,-1.7984158,-1.8378478,falls,negative,21
715,1.3569463,1.4053191,french,positive,21
716,0.9365492,0.8868718,romantic,positive,21
717,-0.5695724,-0.54437184,review,positive,21
718,-3.5819194,-3.5459924,predictable,negative,21
719,0.12706757,0.1305726,sets,positive,21
720,-0.7880321,-0.74747586,mention,positive,21
721,0.07128453,0.033632163,lots,positive,21
722,0.34120226,0.27967122,ten,positive,21
723,-0.4050602,-0.39211106,bring,positive,21
724,1.7012211,1.7155253,soundtrack,positive,21
725,-0.016380545,0.057479713,hate,positive,21
726,0.2694962,0.28407416,needs,positive,21
727,-0.0010072566,-0.0016122381,george,positive,21
728,0.5966995,0.59917665,similar,positive,21
729,1.4592745,1.446681,easily,positive,21
730,1.1772777,1.2044791,certain,positive,21
731,-0.063213214,-0.07767387,space,positive,21
732,0.7449617,0.7473151,future,positive,21
733,2.225351,2.2683806,moving,positive,21
734,0.7568618,0.783725,among,positive,21
735,-2.052696,-2.0230896,tried,negative,21
736,0.8473323,0.869466,team,positive,21
737,0.27780664,0.279364,entertainment,positive,21
738,0.7560728,0.7613805,message,positive,21
739,2.917777,2.9408808,surprised,positive,21
740,-0.9640418,-0.9133073,earth,positive,21
741,-3.1876082,-3.1944866,sorry,negative,21
742,0.40137565,0.4536955,viewers,positive,21
743,-1.0584596,-1.0843954,middle,positive,21
744,-1.9879054,-2.0602903,sequel,negative,21
745,-0.014377311,-0.042033967,showing,positive,21
746,-0.5613536,-0.54942876,clear,positive,21
747,-0.81029487,-0.83496314,five,positive,21
748,0.48678297,0.44330424,filmed,positive,21
749,-0.66809684,-0.6005524,using,positive,21
750,0.31341153,0.36289477,within,positive,21
751,0.62938786,0.6533485,thriller,positive,21
752,2.9605927,3.0437324,enjoyable,positive,21
753,-5.402351,-5.4026437,dull,negative,21
754,0.7286462,0.7046062,typical,positive,21
755,0.100886285,0.15256155,kept,positive,21
756,-0.53900075,-0.5399941,feels,positive,21
757,0.5965931,0.61494505,above,positive,21
758,-0.7962423,-0.81111234,storyline,positive,21
759,-1.5728194,-1.5460274,stay,negative,21
760,0.5606505,0.5220413,parents,positive,21
761,0.2447274,0.20169654,king,positive,21
762,-1.4068923,-1.3921733,bunch,negative,21
763,0.071229815,0.008655632,gone,positive,21
764,0.7078462,0.64051217,theme,positive,21
765,1.771164,1.7637471,easy,positive,21
766,-0.44285563,-0.51505315,filmbr,positive,21
767,-0.5093149,-0.5256812,fall,positive,21
768,-0.31894332,-0.3147944,theater,positive,21
769,-1.6840093,-1.6599051,monster,negative,21
770,0.5098103,0.47992972,richard,positive,21
771,0.9261069,0.94541776,comic,positive,21
772,1.7652689,1.8449863,ways,positive,21
773,1.2352767,1.313903,buy,positive,21
774,0.13316919,0.096348025,working,positive,21
775,0.3980482,0.4114577,elements,positive,21
776,2.4736714,2.4769788,greatest,positive,21
777,-0.31033725,-0.38211226,named,positive,21
778,-0.5363701,-0.5530464,near,positive,21
779,1.2440953,1.2110003,release,positive,21
780,-0.32736742,-0.35439223,subject,positive,21
781,-0.87974477,-0.8688457,imagine,positive,21
782,0.8772772,0.8024229,comments,positive,21
783,1.5147274,1.5088414,tale,positive,21
784,-1.1128819,-1.1593597,writer,positive,21
785,0.9636765,0.9933382,famous,positive,21
786,-3.8666816,-3.818548,avoid,negative,21
787,1.4187982,1.370881,viewing,positive,21
788,0.028012972,0.0829665,actual,positive,21
789,-1.3511479,-1.3634095,editing,negative,21
790,-0.13988122,-0.15839681,class,positive,21
791,-0.086072035,-0.156957,dr,positive,21
792,-0.30904266,-0.30008504,doubt,positive,21
793,-2.0073993,-2.0371604,effort,negative,21
794,0.63520926,0.594632,deal,positive,21
795,0.3113678,0.27633694,rock,positive,21
796,-0.567176,-0.4911745,nearly,positive,21
797,-1.1575079,-1.1451313,straight,positive,21
798,3.992961,4.0189795,fantastic,positive,21
799,-0.897184,-0.87131804,somehow,positive,21
800,3.0713768,3.075136,realistic,positive,21
801,0.29988983,0.33893624,begins,positive,21
802,-0.32606557,-0.34541452,youve,positive,21
803,-0.050420985,-0.013626619,peter,positive,21
804,0.36370546,0.35363206,means,positive,21
805,0.22081843,0.24950558,lady,positive,21
806,1.5460634,1.5800986,brought,positive,21
807,0.9337609,0.9714483,herself,positive,21
808,-0.082856834,-0.10088882,hear,positive,21
809,-0.9238179,-0.9023688,die,positive,21
810,0.7522863,0.7827375,suspense,positive,21
811,-2.2606957,-2.3157353,okay,negative,21
812,-0.6157072,-0.56767285,points,positive,21
813,-0.10078149,-0.071066484,mystery,positive,21
814,0.63003296,0.6012061,boys,positive,21
815,-0.8460043,-0.908488,sequences,positive,21
816,0.5736461,0.5946393,leads,positive,21
817,-0.8264112,-0.8541465,move,positive,21
818,-1.3988768,-1.3749832,rent,negative,21
819,0.8825292,0.89917773,80s,positive,21
820,-0.039011776,-0.05552698,feature,positive,21
821,0.7916261,0.8122052,sister,positive,21
822,-0.10286769,-0.036515336,form,positive,21
823,1.0901883,1.0980948,surprise,positive,21
824,0.97844225,0.95829284,forget,positive,21
825,0.9557601,0.9651024,animation,positive,21
826,1.3697629,1.2928653,check,positive,21
827,-0.25348666,-0.25777277,general,positive,21
828,-0.97472984,-0.9382118,killing,positive,21
829,0.41210413,0.40964535,period,positive,21
830,0.6787867,0.7109878,paul,positive,21
831,0.08562409,0.062399793,difficult,positive,21
832,0.18876125,0.14761035,dog,positive,21
833,-0.051807344,-0.102197185,reviews,positive,21
834,0.48999625,0.4117124,particular,positive,21
835,-1.3104321,-1.3121228,sit,negative,21
836,0.042569473,0.092419095,whos,positive,21
837,-3.3518407,-3.3691757,weak,negative,21
838,-0.5999529,-0.536572,figure,positive,21
839,0.12953267,0.17855544,eventually,positive,21
840,-0.48500988,-0.43822616,wait,positive,21
841,-1.3232182,-1.3796301,material,negative,21
842,0.45737532,0.424018,tom,positive,21
843,0.36618736,0.29502228,learn,positive,21
844,2.3750923,2.2900558,atmosphere,positive,21
845,0.01938317,0.04351723,leaves,positive,21
846,-1.0049611,-0.9924999,decided,positive,21
847,-6.173729,-6.174077,poorly,negative,21
848,-2.519367,-2.4977028,premise,negative,21
849,-0.71882474,-0.7276069,possibly,positive,21
850,0.98181164,1.0025691,crime,positive,21
851,2.8913007,2.941031,believable,positive,21
852,0.78966975,0.7585471,york,positive,21
853,0.1123524,0.050208315,expected,positive,21
854,0.5042585,0.49388948,red,positive,21
855,1.0364608,1.0004996,follow,positive,21
856,-5.3066087,-5.247324,lame,negative,21
857,-0.32117692,-0.27143595,fast,positive,21
858,1.756616,1.773742,emotional,positive,21
859,0.38219672,0.38708684,indeed,positive,21
860,-0.33688918,-0.3029232,became,positive,21
861,-1.5509757,-1.5387385,whatever,negative,21
862,0.270391,0.28144857,romance,positive,21
863,-1.6843364,-1.6419697,forced,negative,21
864,0.81245697,0.7542565,dance,positive,21
865,0.47812015,0.39149466,interested,positive,21
866,0.7485451,0.7382733,eye,positive,21
867,1.1690983,1.1965418,situation,positive,21
868,-0.8222236,-0.77978575,begin,positive,21
869,0.5961051,0.5309531,meet,positive,21
870,0.48531723,0.39049125,truth,positive,21
871,-0.9932408,-0.96446097,scifi,positive,21
872,0.65324515,0.57943404,deep,positive,21
873,-0.5327531,-0.52977675,needed,positive,21
874,-3.7269793,-3.7190125,unless,negative,21
875,0.5875969,0.5469087,stand,positive,21
876,-1.9254566,-1.9493339,write,negative,21
877,1.6875725,1.7221359,memorable,positive,21
878,-0.9424198,-0.9914852,shame,positive,21
879,0.16805181,0.20528117,question,positive,21
880,0.6083987,0.6096275,note,positive,21
881,1.9351164,1.9753143,oscar,positive,21
882,-0.82111347,-0.74151945,gay,positive,21
883,-1.7502507,-1.7859777,otherwise,negative,21
884,-1.1820893,-1.1099967,average,positive,21
885,-0.41613513,-0.3442077,third,positive,21
886,1.3729429,1.3825386,keeps,positive,21
887,0.037875418,-0.007949205,doctor,positive,21
888,-1.5750958,-1.5510999,writers,negative,21
889,-0.8845319,-0.8628834,credits,positive,21
890,0.5405153,0.52572435,crew,positive,21
891,5.153219,5.114958,superb,positive,21
892,0.27043694,0.28492075,previous,positive,21
893,-0.8945172,-0.9237253,imdb,positive,21
894,0.80806714,0.7530043,western,positive,21
895,1.021911,1.0276723,meets,positive,21
896,0.7295637,0.7359961,open,positive,21
897,-1.1007594,-1.0992497,nor,positive,21
898,2.5116177,2.5047584,beauty,positive,21
899,-1.0771027,-1.0484489,minute,positive,21
900,-1.3382319,-1.3405378,filmmakers,negative,21
901,0.54360634,0.46049082,towards,positive,21
902,1.0583724,1.041853,nature,positive,21
903,-1.7975191,-1.7640289,footage,negative,21
904,-2.6543434,-2.6279004,total,negative,21
905,1.7656472,1.7204609,season,positive,21
906,-0.83099884,-0.8415415,sexual,positive,21
907,0.24201109,0.31448424,reading,positive,21
908,-0.28283146,-0.24751508,island,positive,21
909,-4.127131,-4.178716,badly,negative,21
910,1.525272,1.4995999,personal,positive,21
911,0.0018943693,0.043986175,features,positive,21
912,-0.74817187,-0.7606963,sounds,positive,21
913,0.16072755,0.22415575,hands,positive,21
914,-1.2567587,-1.2495126,box,negative,21
915,0.19324194,0.18512402,whom,positive,21
916,-0.720663,-0.71922,quickly,positive,21
917,-1.195376,-1.2242606,cheesy,negative,21
918,1.4383718,1.437426,inside,positive,21
919,-0.8611498,-0.8386505,incredibly,positive,21
920,0.28473806,0.26656032,street,positive,21
921,0.616864,0.59140205,copy,positive,21
922,0.6655489,0.6536566,de,positive,21
923,-0.5099738,-0.44272748,worked,positive,21
924,1.1371497,1.1530902,comment,positive,21
925,-1.6009853,-1.6142759,result,negative,21
926,-0.8123044,-0.75821793,male,positive,21
927,-0.0854695,-0.07651309,earlier,positive,21
928,0.3943245,0.42801967,effect,positive,21
929,0.20566891,0.2199114,realize,positive,21
930,1.5275661,1.5623856,brings,positive,21
931,-1.3922853,-1.4454001,screenplay,negative,21
932,0.40110144,0.4057022,america,positive,21
933,-0.25815353,-0.19685565,20,positive,21
934,3.34559,3.2839158,perfectly,positive,21
935,-0.08846326,-0.108876936,plus,positive,21
936,3.291885,3.2243018,unique,positive,21
937,3.2827222,3.3303335,masterpiece,positive,21
938,0.13211271,0.069156155,hot,positive,21
939,-0.16355954,-0.16711146,b,positive,21
940,1.3799717,1.467516,battle,positive,21
941,0.0016805059,0.011254216,stage,positive,21
942,0.3716583,0.388002,background,positive,21
943,-0.10982319,-0.08873589,setting,positive,21
944,-0.06107978,-0.04798818,various,positive,21
945,1.0774037,1.0828897,older,positive,21
946,-0.54191977,-0.5048369,weird,positive,21
947,1.3393457,1.3098019,society,positive,21
948,-0.20154384,-0.18796766,ask,positive,21
949,-0.72980034,-0.6374362,free,positive,21
950,0.93047744,0.9766809,japanese,positive,21
951,1.8803675,1.8800834,plenty,positive,21
952,0.022901332,0.039649878,laughs,positive,21
953,-0.09504124,-0.1126327,fairly,positive,21
954,-0.9076785,-0.9326743,lee,positive,21
955,-5.2270613,-5.1959934,fails,negative,21
956,0.8726297,0.8801059,crazy,positive,21
957,-0.4651998,-0.46619478,appear,positive,21
958,-0.72961813,-0.7438562,air,positive,21
959,3.016065,3.0690749,powerful,positive,21
960,0.09787632,0.124237895,mark,positive,21
961,-0.5269645,-0.5577962,leading,positive,21
962,-0.18899032,-0.19234085,admit,positive,21
963,-1.2296048,-1.2673893,forward,negative,21
964,-0.73463225,-0.65622276,directing,positive,21
965,-0.853185,-0.8655757,spent,positive,21
966,0.95972455,0.9407539,dramatic,positive,21
967,0.2774801,0.24498942,acted,positive,21
968,1.2321889,1.1577939,following,positive,21
969,-0.043589365,-0.026521843,apart,positive,21
970,-0.15105593,-0.11888626,outside,positive,21
971,-1.1804513,-1.2666384,remake,negative,21
972,1.2519108,1.2151178,return,positive,21
973,-0.1665786,-0.17322382,front,positive,21
974,-1.7440866,-1.658314,attempts,negative,21
975,0.36384454,0.3790882,business,positive,21
976,0.33314958,0.34387907,joe,positive,21
977,-0.31799057,-0.24084258,la,positive,21
978,0.37803966,0.3143059,portrayed,positive,21
979,-0.7614918,-0.7093064,meant,positive,21
980,0.004807638,0.0135544725,william,positive,21
981,0.10851414,0.16084887,manages,positive,21
982,0.0074062007,0.085508056,large,positive,21
983,1.9096062,1.9120599,deserves,positive,21
984,0.23471804,0.27012512,create,positive,21
985,-4.578098,-4.6580815,mess,negative,21
986,-0.44599408,-0.44340026,development,positive,21
987,-0.31121927,-0.3254003,pay,positive,21
988,-0.1976817,-0.15386824,fire,positive,21
989,0.7749634,0.8372933,success,positive,21
990,-5.0114737,-5.0599732,wasted,negative,21
991,0.3803052,0.32471365,70s,positive,21
992,0.61108017,0.66482735,rich,positive,21
993,-1.1619937,-1.1620291,ideas,positive,21
994,1.1783204,1.1515466,expecting,positive,21
995,0.7856958,0.86635363,creepy,positive,21
996,1.0959246,1.1877021,bill,positive,21
997,-1.2373977,-1.1910837,missing,negative,21
998,2.07973,2.0838063,unlike,positive,21
999,1.3494906,1.3446527,caught,positive,21
0,-0.013736221,0.031701915,,positive,22
1,-0.037384782,-0.06284806,[UNK],positive,22
2,0.052045368,0.057177324,the,positive,22
3,-0.02432284,-0.043067344,a,positive,22
4,0.3943604,0.38326338,and,positive,22
